value_exc_vat,value_inc_vat,valid_from,valid_to,payment_method
14.07,14.7735,2024-07-30T00:30:00Z,2024-07-30T01:00:00Z,
15.05,15.8025,2024-07-30T01:00:00Z,2024-07-30T01:30:00Z,
14.77,15.5085,2024-07-30T01:30:00Z,2024-07-30T02:00:00Z,
15.12,15.876,2024-07-30T02:00:00Z,2024-07-30T02:30:00Z,
14.26,14.973,2024-07-30T02:30:00Z,2024-07-30T03:00:00Z,
14.77,15.5085,2024-07-30T03:00:00Z,2024-07-30T03:30:00Z,
14.77,15.5085,2024-07-30T03:30:00Z,2024-07-30T04:00:00Z,
14.74,15.477,2024-07-30T04:00:00Z,2024-07-30T04:30:00Z,
14.91,15.6555,2024-07-30T04:30:00Z,2024-07-30T05:00:00Z,
16.8,17.64,2024-07-30T05:00:00Z,2024-07-30T05:30:00Z,
17.85,18.7425,2024-07-30T05:30:00Z,2024-07-30T06:00:00Z,
18.19,19.0995,2024-07-30T06:00:00Z,2024-07-30T06:30:00Z,
20.16,21.168,2024-07-30T06:30:00Z,2024-07-30T07:00:00Z,
18.61,19.5405,2024-07-30T07:00:00Z,2024-07-30T07:30:00Z,
17.93,18.8265,2024-07-30T07:30:00Z,2024-07-30T08:00:00Z,
17.81,18.7005,2024-07-30T08:00:00Z,2024-07-30T08:30:00Z,
15.38,16.149,2024-07-30T08:30:00Z,2024-07-30T09:00:00Z,
14.32,15.036,2024-07-30T09:00:00Z,2024-07-30T09:30:00Z,
13.65,14.3325,2024-07-30T09:30:00Z,2024-07-30T10:00:00Z,
14.16,14.868,2024-07-30T10:00:00Z,2024-07-30T10:30:00Z,
13.65,14.3325,2024-07-30T10:30:00Z,2024-07-30T11:00:00Z,
14.43,15.1515,2024-07-30T11:00:00Z,2024-07-30T11:30:00Z,
14.45,15.1725,2024-07-30T11:30:00Z,2024-07-30T12:00:00Z,
15.12,15.876,2024-07-30T12:00:00Z,2024-07-30T12:30:00Z,
14.15,14.8575,2024-07-30T12:30:00Z,2024-07-30T13:00:00Z,
14.53,15.2565,2024-07-30T13:00:00Z,2024-07-30T13:30:00Z,
14.8,15.54,2024-07-30T13:30:00Z,2024-07-30T14:00:00Z,
14.77,15.5085,2024-07-30T14:00:00Z,2024-07-30T14:30:00Z,
14.85,15.5925,2024-07-30T14:30:00Z,2024-07-30T15:00:00Z,
26.44,27.762,2024-07-30T15:00:00Z,2024-07-30T15:30:00Z,
26.86,28.203,2024-07-30T15:30:00Z,2024-07-30T16:00:00Z,
29.26,30.723,2024-07-30T16:00:00Z,2024-07-30T16:30:00Z,
32.0,33.6,2024-07-30T16:30:00Z,2024-07-30T17:00:00Z,
33.79,35.4795,2024-07-30T17:00:00Z,2024-07-30T17:30:00Z,
34.0,35.7,2024-07-30T17:30:00Z,2024-07-30T18:00:00Z,
22.05,23.1525,2024-07-30T18:00:00Z,2024-07-30T18:30:00Z,
21.57,22.6485,2024-07-30T18:30:00Z,2024-07-30T19:00:00Z,
21.17,22.2285,2024-07-30T19:00:00Z,2024-07-30T19:30:00Z,
21.17,22.2285,2024-07-30T19:30:00Z,2024-07-30T20:00:00Z,
21.0,22.05,2024-07-30T20:00:00Z,2024-07-30T20:30:00Z,
19.3,20.265,2024-07-30T20:30:00Z,2024-07-30T21:00:00Z,
18.48,19.404,2024-07-30T21:00:00Z,2024-07-30T21:30:00Z,
16.46,17.283,2024-07-30T21:30:00Z,2024-07-30T22:00:00Z,
18.16,19.068,2024-07-30T22:00:00Z,2024-07-30T22:30:00Z,
18.69,19.6245,2024-07-30T22:30:00Z,2024-07-30T23:00:00Z,
15.73,16.5165,2024-07-30T23:00:00Z,2024-07-30T23:30:00Z,
16.8,17.64,2024-07-30T23:30:00Z,2024-07-31T00:00:00Z,
16.46,17.283,2024-07-31T00:00:00Z,2024-07-31T00:30:00Z,
15.2,15.96,2024-07-31T00:30:00Z,2024-07-31T01:00:00Z,
14.91,15.6555,2024-07-31T01:00:00Z,2024-07-31T01:30:00Z,
14.91,15.6555,2024-07-31T01:30:00Z,2024-07-31T02:00:00Z,
14.8,15.54,2024-07-31T02:00:00Z,2024-07-31T02:30:00Z,
14.8,15.54,2024-07-31T02:30:00Z,2024-07-31T03:00:00Z,
15.12,15.876,2024-07-31T03:00:00Z,2024-07-31T03:30:00Z,
14.91,15.6555,2024-07-31T03:30:00Z,2024-07-31T04:00:00Z,
14.91,15.6555,2024-07-31T04:00:00Z,2024-07-31T04:30:00Z,
15.54,16.317,2024-07-31T04:30:00Z,2024-07-31T05:00:00Z,
15.75,16.5375,2024-07-31T05:00:00Z,2024-07-31T05:30:00Z,
18.4,19.32,2024-07-31T05:30:00Z,2024-07-31T06:00:00Z,
17.14,17.997,2024-07-31T06:00:00Z,2024-07-31T06:30:00Z,
19.53,20.5065,2024-07-31T06:30:00Z,2024-07-31T07:00:00Z,
18.82,19.761,2024-07-31T07:00:00Z,2024-07-31T07:30:00Z,
18.48,19.404,2024-07-31T07:30:00Z,2024-07-31T08:00:00Z,
18.9,19.845,2024-07-31T08:00:00Z,2024-07-31T08:30:00Z,
16.6,17.43,2024-07-31T08:30:00Z,2024-07-31T09:00:00Z,
17.22,18.081,2024-07-31T09:00:00Z,2024-07-31T09:30:00Z,
16.38,17.199,2024-07-31T09:30:00Z,2024-07-31T10:00:00Z,
16.44,17.262,2024-07-31T10:00:00Z,2024-07-31T10:30:00Z,
15.44,16.212,2024-07-31T10:30:00Z,2024-07-31T11:00:00Z,
16.46,17.283,2024-07-31T11:00:00Z,2024-07-31T11:30:00Z,
15.5,16.275,2024-07-31T11:30:00Z,2024-07-31T12:00:00Z,
15.12,15.876,2024-07-31T12:00:00Z,2024-07-31T12:30:00Z,
14.16,14.868,2024-07-31T12:30:00Z,2024-07-31T13:00:00Z,
14.32,15.036,2024-07-31T13:00:00Z,2024-07-31T13:30:00Z,
14.6,15.33,2024-07-31T13:30:00Z,2024-07-31T14:00:00Z,
15.25,16.0125,2024-07-31T14:00:00Z,2024-07-31T14:30:00Z,
16.8,17.64,2024-07-31T14:30:00Z,2024-07-31T15:00:00Z,
27.7,29.085,2024-07-31T15:00:00Z,2024-07-31T15:30:00Z,
28.96,30.408,2024-07-31T15:30:00Z,2024-07-31T16:00:00Z,
29.9,31.395,2024-07-31T16:00:00Z,2024-07-31T16:30:00Z,
31.06,32.613,2024-07-31T16:30:00Z,2024-07-31T17:00:00Z,
33.48,35.154,2024-07-31T17:00:00Z,2024-07-31T17:30:00Z,
34.0,35.7,2024-07-31T17:30:00Z,2024-07-31T18:00:00Z,
21.42,22.491,2024-07-31T18:00:00Z,2024-07-31T18:30:00Z,
21.0,22.05,2024-07-31T18:30:00Z,2024-07-31T19:00:00Z,
20.58,21.609,2024-07-31T19:00:00Z,2024-07-31T19:30:00Z,
20.5,21.525,2024-07-31T19:30:00Z,2024-07-31T20:00:00Z,
20.16,21.168,2024-07-31T20:00:00Z,2024-07-31T20:30:00Z,
19.15,20.1075,2024-07-31T20:30:00Z,2024-07-31T21:00:00Z,
18.9,19.845,2024-07-31T21:00:00Z,2024-07-31T21:30:00Z,
16.79,17.6295,2024-07-31T21:30:00Z,2024-07-31T22:00:00Z,
16.84,17.682,2024-07-31T22:00:00Z,2024-07-31T22:30:00Z,
16.93,17.7765,2024-07-31T22:30:00Z,2024-07-31T23:00:00Z,
17.17,18.0285,2024-07-31T23:00:00Z,2024-07-31T23:30:00Z,
15.54,16.317,2024-07-31T23:30:00Z,2024-08-01T00:00:00Z,
15.54,16.317,2024-08-01T00:00:00Z,2024-08-01T00:30:00Z,
14.76,15.498,2024-08-01T00:30:00Z,2024-08-01T01:00:00Z,
14.97,15.7185,2024-08-01T01:00:00Z,2024-08-01T01:30:00Z,
14.78,15.519,2024-08-01T01:30:00Z,2024-08-01T02:00:00Z,
15.12,15.876,2024-08-01T02:00:00Z,2024-08-01T02:30:00Z,
14.79,15.5295,2024-08-01T02:30:00Z,2024-08-01T03:00:00Z,
14.43,15.1515,2024-08-01T03:00:00Z,2024-08-01T03:30:00Z,
14.41,15.1305,2024-08-01T03:30:00Z,2024-08-01T04:00:00Z,
15.75,16.5375,2024-08-01T04:00:00Z,2024-08-01T04:30:00Z,
16.9,17.745,2024-08-01T04:30:00Z,2024-08-01T05:00:00Z,
17.64,18.522,2024-08-01T05:00:00Z,2024-08-01T05:30:00Z,
18.33,19.2465,2024-08-01T05:30:00Z,2024-08-01T06:00:00Z,
19.24,20.202,2024-08-01T06:00:00Z,2024-08-01T06:30:00Z,
21.0,22.05,2024-08-01T06:30:00Z,2024-08-01T07:00:00Z,
20.5,21.525,2024-08-01T07:00:00Z,2024-08-01T07:30:00Z,
20.58,21.609,2024-08-01T07:30:00Z,2024-08-01T08:00:00Z,
20.26,21.273,2024-08-01T08:00:00Z,2024-08-01T08:30:00Z,
18.77,19.7085,2024-08-01T08:30:00Z,2024-08-01T09:00:00Z,
18.9,19.845,2024-08-01T09:00:00Z,2024-08-01T09:30:00Z,
18.06,18.963,2024-08-01T09:30:00Z,2024-08-01T10:00:00Z,
18.06,18.963,2024-08-01T10:00:00Z,2024-08-01T10:30:00Z,
16.51,17.3355,2024-08-01T10:30:00Z,2024-08-01T11:00:00Z,
16.19,16.9995,2024-08-01T11:00:00Z,2024-08-01T11:30:00Z,
15.83,16.6215,2024-08-01T11:30:00Z,2024-08-01T12:00:00Z,
15.14,15.897,2024-08-01T12:00:00Z,2024-08-01T12:30:00Z,
14.6,15.33,2024-08-01T12:30:00Z,2024-08-01T13:00:00Z,
14.6,15.33,2024-08-01T13:00:00Z,2024-08-01T13:30:00Z,
14.6,15.33,2024-08-01T13:30:00Z,2024-08-01T14:00:00Z,
14.57,15.2985,2024-08-01T14:00:00Z,2024-08-01T14:30:00Z,
14.7,15.435,2024-08-01T14:30:00Z,2024-08-01T15:00:00Z,
27.6,28.98,2024-08-01T15:00:00Z,2024-08-01T15:30:00Z,
29.38,30.849,2024-08-01T15:30:00Z,2024-08-01T16:00:00Z,
30.37,31.8885,2024-08-01T16:00:00Z,2024-08-01T16:30:00Z,
31.16,32.718,2024-08-01T16:30:00Z,2024-08-01T17:00:00Z,
32.89,34.5345,2024-08-01T17:00:00Z,2024-08-01T17:30:00Z,
32.95,34.5975,2024-08-01T17:30:00Z,2024-08-01T18:00:00Z,
20.88,21.924,2024-08-01T18:00:00Z,2024-08-01T18:30:00Z,
21.5,22.575,2024-08-01T18:30:00Z,2024-08-01T19:00:00Z,
20.16,21.168,2024-08-01T19:00:00Z,2024-08-01T19:30:00Z,
19.74,20.727,2024-08-01T19:30:00Z,2024-08-01T20:00:00Z,
20.33,21.3465,2024-08-01T20:00:00Z,2024-08-01T20:30:00Z,
19.32,20.286,2024-08-01T20:30:00Z,2024-08-01T21:00:00Z,
18.06,18.963,2024-08-01T21:00:00Z,2024-08-01T21:30:00Z,
15.54,16.317,2024-08-01T21:30:00Z,2024-08-01T22:00:00Z,
17.25,18.1125,2024-08-01T22:00:00Z,2024-08-01T22:30:00Z,
18.9,19.845,2024-08-01T22:30:00Z,2024-08-01T23:00:00Z,
16.72,17.556,2024-08-01T23:00:00Z,2024-08-01T23:30:00Z,
16.55,17.3775,2024-08-01T23:30:00Z,2024-08-02T00:00:00Z,
15.67,16.4535,2024-08-02T00:00:00Z,2024-08-02T00:30:00Z,
15.54,16.317,2024-08-02T00:30:00Z,2024-08-02T01:00:00Z,
15.28,16.044,2024-08-02T01:00:00Z,2024-08-02T01:30:00Z,
14.2,14.91,2024-08-02T01:30:00Z,2024-08-02T02:00:00Z,
15.22,15.981,2024-08-02T02:00:00Z,2024-08-02T02:30:00Z,
14.7,15.435,2024-08-02T02:30:00Z,2024-08-02T03:00:00Z,
15.12,15.876,2024-08-02T03:00:00Z,2024-08-02T03:30:00Z,
14.28,14.994,2024-08-02T03:30:00Z,2024-08-02T04:00:00Z,
15.67,16.4535,2024-08-02T04:00:00Z,2024-08-02T04:30:00Z,
16.09,16.8945,2024-08-02T04:30:00Z,2024-08-02T05:00:00Z,
18.27,19.1835,2024-08-02T05:00:00Z,2024-08-02T05:30:00Z,
19.53,20.5065,2024-08-02T05:30:00Z,2024-08-02T06:00:00Z,
18.12,19.026,2024-08-02T06:00:00Z,2024-08-02T06:30:00Z,
19.32,20.286,2024-08-02T06:30:00Z,2024-08-02T07:00:00Z,
19.0,19.95,2024-08-02T07:00:00Z,2024-08-02T07:30:00Z,
18.48,19.404,2024-08-02T07:30:00Z,2024-08-02T08:00:00Z,
16.88,17.724,2024-08-02T08:00:00Z,2024-08-02T08:30:00Z,
16.13,16.9365,2024-08-02T08:30:00Z,2024-08-02T09:00:00Z,
15.33,16.0965,2024-08-02T09:00:00Z,2024-08-02T09:30:00Z,
15.12,15.876,2024-08-02T09:30:00Z,2024-08-02T10:00:00Z,
13.15,13.8075,2024-08-02T10:00:00Z,2024-08-02T10:30:00Z,
12.6,13.23,2024-08-02T10:30:00Z,2024-08-02T11:00:00Z,
12.18,12.789,2024-08-02T11:00:00Z,2024-08-02T11:30:00Z,
12.08,12.684,2024-08-02T11:30:00Z,2024-08-02T12:00:00Z,
12.46,13.083,2024-08-02T12:00:00Z,2024-08-02T12:30:00Z,
11.48,12.054,2024-08-02T12:30:00Z,2024-08-02T13:00:00Z,
12.18,12.789,2024-08-02T13:00:00Z,2024-08-02T13:30:00Z,
12.18,12.789,2024-08-02T13:30:00Z,2024-08-02T14:00:00Z,
13.1,13.755,2024-08-02T14:00:00Z,2024-08-02T14:30:00Z,
13.25,13.9125,2024-08-02T14:30:00Z,2024-08-02T15:00:00Z,
27.07,28.4235,2024-08-02T15:00:00Z,2024-08-02T15:30:00Z,
28.18,29.589,2024-08-02T15:30:00Z,2024-08-02T16:00:00Z,
30.85,32.3925,2024-08-02T16:00:00Z,2024-08-02T16:30:00Z,
28.96,30.408,2024-08-02T16:30:00Z,2024-08-02T17:00:00Z,
30.85,32.3925,2024-08-02T17:00:00Z,2024-08-02T17:30:00Z,
30.85,32.3925,2024-08-02T17:30:00Z,2024-08-02T18:00:00Z,
20.7,21.735,2024-08-02T18:00:00Z,2024-08-02T18:30:00Z,
19.66,20.643,2024-08-02T18:30:00Z,2024-08-02T19:00:00Z,
19.49,20.4645,2024-08-02T19:00:00Z,2024-08-02T19:30:00Z,
19.78,20.769,2024-08-02T19:30:00Z,2024-08-02T20:00:00Z,
18.9,19.845,2024-08-02T20:00:00Z,2024-08-02T20:30:00Z,
18.88,19.824,2024-08-02T20:30:00Z,2024-08-02T21:00:00Z,
18.27,19.1835,2024-08-02T21:00:00Z,2024-08-02T21:30:00Z,
15.33,16.0965,2024-08-02T21:30:00Z,2024-08-02T22:00:00Z,
16.17,16.9785,2024-08-02T22:00:00Z,2024-08-02T22:30:00Z,
16.8,17.64,2024-08-02T22:30:00Z,2024-08-02T23:00:00Z,
16.3,17.115,2024-08-02T23:00:00Z,2024-08-02T23:30:00Z,
16.38,17.199,2024-08-02T23:30:00Z,2024-08-03T00:00:00Z,
16.14,16.947,2024-08-03T00:00:00Z,2024-08-03T00:30:00Z,
15.37,16.1385,2024-08-03T00:30:00Z,2024-08-03T01:00:00Z,
15.46,16.233,2024-08-03T01:00:00Z,2024-08-03T01:30:00Z,
15.22,15.981,2024-08-03T01:30:00Z,2024-08-03T02:00:00Z,
14.79,15.5295,2024-08-03T02:00:00Z,2024-08-03T02:30:00Z,
14.91,15.6555,2024-08-03T02:30:00Z,2024-08-03T03:00:00Z,
15.33,16.0965,2024-08-03T03:00:00Z,2024-08-03T03:30:00Z,
15.48,16.254,2024-08-03T03:30:00Z,2024-08-03T04:00:00Z,
15.71,16.4955,2024-08-03T04:00:00Z,2024-08-03T04:30:00Z,
16.46,17.283,2024-08-03T04:30:00Z,2024-08-03T05:00:00Z,
17.22,18.081,2024-08-03T05:00:00Z,2024-08-03T05:30:00Z,
17.81,18.7005,2024-08-03T05:30:00Z,2024-08-03T06:00:00Z,
14.7,15.435,2024-08-03T06:00:00Z,2024-08-03T06:30:00Z,
16.14,16.947,2024-08-03T06:30:00Z,2024-08-03T07:00:00Z,
18.9,19.845,2024-08-03T07:00:00Z,2024-08-03T07:30:00Z,
19.95,20.9475,2024-08-03T07:30:00Z,2024-08-03T08:00:00Z,
20.18,21.189,2024-08-03T08:00:00Z,2024-08-03T08:30:00Z,
19.62,20.601,2024-08-03T08:30:00Z,2024-08-03T09:00:00Z,
19.74,20.727,2024-08-03T09:00:00Z,2024-08-03T09:30:00Z,
18.23,19.1415,2024-08-03T09:30:00Z,2024-08-03T10:00:00Z,
18.38,19.299,2024-08-03T10:00:00Z,2024-08-03T10:30:00Z,
17.64,18.522,2024-08-03T10:30:00Z,2024-08-03T11:00:00Z,
18.06,18.963,2024-08-03T11:00:00Z,2024-08-03T11:30:00Z,
16.13,16.9365,2024-08-03T11:30:00Z,2024-08-03T12:00:00Z,
13.86,14.553,2024-08-03T12:00:00Z,2024-08-03T12:30:00Z,
13.19,13.8495,2024-08-03T12:30:00Z,2024-08-03T13:00:00Z,
12.39,13.0095,2024-08-03T13:00:00Z,2024-08-03T13:30:00Z,
13.1,13.755,2024-08-03T13:30:00Z,2024-08-03T14:00:00Z,
12.75,13.3875,2024-08-03T14:00:00Z,2024-08-03T14:30:00Z,
13.44,14.112,2024-08-03T14:30:00Z,2024-08-03T15:00:00Z,
25.81,27.1005,2024-08-03T15:00:00Z,2024-08-03T15:30:00Z,
26.86,28.203,2024-08-03T15:30:00Z,2024-08-03T16:00:00Z,
28.39,29.8095,2024-08-03T16:00:00Z,2024-08-03T16:30:00Z,
30.6,32.13,2024-08-03T16:30:00Z,2024-08-03T17:00:00Z,
30.01,31.5105,2024-08-03T17:00:00Z,2024-08-03T17:30:00Z,
31.48,33.054,2024-08-03T17:30:00Z,2024-08-03T18:00:00Z,
19.34,20.307,2024-08-03T18:00:00Z,2024-08-03T18:30:00Z,
20.12,21.126,2024-08-03T18:30:00Z,2024-08-03T19:00:00Z,
19.95,20.9475,2024-08-03T19:00:00Z,2024-08-03T19:30:00Z,
19.13,20.0865,2024-08-03T19:30:00Z,2024-08-03T20:00:00Z,
19.76,20.748,2024-08-03T20:00:00Z,2024-08-03T20:30:00Z,
19.53,20.5065,2024-08-03T20:30:00Z,2024-08-03T21:00:00Z,
18.48,19.404,2024-08-03T21:00:00Z,2024-08-03T21:30:00Z,
15.05,15.8025,2024-08-03T21:30:00Z,2024-08-03T22:00:00Z,
18.86,19.803,2024-08-03T22:00:00Z,2024-08-03T22:30:00Z,
19.32,20.286,2024-08-03T22:30:00Z,2024-08-03T23:00:00Z,
17.01,17.8605,2024-08-03T23:00:00Z,2024-08-03T23:30:00Z,
16.95,17.7975,2024-08-03T23:30:00Z,2024-08-04T00:00:00Z,
16.44,17.262,2024-08-04T00:00:00Z,2024-08-04T00:30:00Z,
16.42,17.241,2024-08-04T00:30:00Z,2024-08-04T01:00:00Z,
15.56,16.338,2024-08-04T01:00:00Z,2024-08-04T01:30:00Z,
15.41,16.1805,2024-08-04T01:30:00Z,2024-08-04T02:00:00Z,
15.54,16.317,2024-08-04T02:00:00Z,2024-08-04T02:30:00Z,
15.12,15.876,2024-08-04T02:30:00Z,2024-08-04T03:00:00Z,
14.13,14.8365,2024-08-04T03:00:00Z,2024-08-04T03:30:00Z,
14.05,14.7525,2024-08-04T03:30:00Z,2024-08-04T04:00:00Z,
13.38,14.049,2024-08-04T04:00:00Z,2024-08-04T04:30:00Z,
13.86,14.553,2024-08-04T04:30:00Z,2024-08-04T05:00:00Z,
13.38,14.049,2024-08-04T05:00:00Z,2024-08-04T05:30:00Z,
13.38,14.049,2024-08-04T05:30:00Z,2024-08-04T06:00:00Z,
14.36,15.078,2024-08-04T06:00:00Z,2024-08-04T06:30:00Z,
15.96,16.758,2024-08-04T06:30:00Z,2024-08-04T07:00:00Z,
16.44,17.262,2024-08-04T07:00:00Z,2024-08-04T07:30:00Z,
17.43,18.3015,2024-08-04T07:30:00Z,2024-08-04T08:00:00Z,
18.48,19.404,2024-08-04T08:00:00Z,2024-08-04T08:30:00Z,
17.39,18.2595,2024-08-04T08:30:00Z,2024-08-04T09:00:00Z,
18.48,19.404,2024-08-04T09:00:00Z,2024-08-04T09:30:00Z,
17.81,18.7005,2024-08-04T09:30:00Z,2024-08-04T10:00:00Z,
17.89,18.7845,2024-08-04T10:00:00Z,2024-08-04T10:30:00Z,
17.77,18.6585,2024-08-04T10:30:00Z,2024-08-04T11:00:00Z,
17.3,18.165,2024-08-04T11:00:00Z,2024-08-04T11:30:00Z,
16.59,17.4195,2024-08-04T11:30:00Z,2024-08-04T12:00:00Z,
14.7,15.435,2024-08-04T12:00:00Z,2024-08-04T12:30:00Z,
13.61,14.2905,2024-08-04T12:30:00Z,2024-08-04T13:00:00Z,
10.92,11.466,2024-08-04T13:00:00Z,2024-08-04T13:30:00Z,
10.59,11.1195,2024-08-04T13:30:00Z,2024-08-04T14:00:00Z,
9.52,9.996,2024-08-04T14:00:00Z,2024-08-04T14:30:00Z,
10.5,11.025,2024-08-04T14:30:00Z,2024-08-04T15:00:00Z,
23.08,24.234,2024-08-04T15:00:00Z,2024-08-04T15:30:00Z,
25.6,26.88,2024-08-04T15:30:00Z,2024-08-04T16:00:00Z,
26.27,27.5835,2024-08-04T16:00:00Z,2024-08-04T16:30:00Z,
27.7,29.085,2024-08-04T16:30:00Z,2024-08-04T17:00:00Z,
29.04,30.492,2024-08-04T17:00:00Z,2024-08-04T17:30:00Z,
29.35,30.8175,2024-08-04T17:30:00Z,2024-08-04T18:00:00Z,
17.01,17.8605,2024-08-04T18:00:00Z,2024-08-04T18:30:00Z,
17.06,17.913,2024-08-04T18:30:00Z,2024-08-04T19:00:00Z,
16.8,17.64,2024-08-04T19:00:00Z,2024-08-04T19:30:00Z,
16.35,17.1675,2024-08-04T19:30:00Z,2024-08-04T20:00:00Z,
17.6,18.48,2024-08-04T20:00:00Z,2024-08-04T20:30:00Z,
15.08,15.834,2024-08-04T20:30:00Z,2024-08-04T21:00:00Z,
13.86,14.553,2024-08-04T21:00:00Z,2024-08-04T21:30:00Z,
12.18,12.789,2024-08-04T21:30:00Z,2024-08-04T22:00:00Z,
9.87,10.3635,2024-08-04T22:00:00Z,2024-08-04T22:30:00Z,
9.45,9.9225,2024-08-04T22:30:00Z,2024-08-04T23:00:00Z,
8.59,9.0195,2024-08-04T23:00:00Z,2024-08-04T23:30:00Z,
8.25,8.6625,2024-08-04T23:30:00Z,2024-08-05T00:00:00Z,
8.78,9.219,2024-08-05T00:00:00Z,2024-08-05T00:30:00Z,
8.04,8.442,2024-08-05T00:30:00Z,2024-08-05T01:00:00Z,
8.32,8.736,2024-08-05T01:00:00Z,2024-08-05T01:30:00Z,
7.81,8.2005,2024-08-05T01:30:00Z,2024-08-05T02:00:00Z,
10.08,10.584,2024-08-05T02:00:00Z,2024-08-05T02:30:00Z,
9.87,10.3635,2024-08-05T02:30:00Z,2024-08-05T03:00:00Z,
9.45,9.9225,2024-08-05T03:00:00Z,2024-08-05T03:30:00Z,
9.45,9.9225,2024-08-05T03:30:00Z,2024-08-05T04:00:00Z,
8.4,8.82,2024-08-05T04:00:00Z,2024-08-05T04:30:00Z,
10.08,10.584,2024-08-05T04:30:00Z,2024-08-05T05:00:00Z,
10.63,11.1615,2024-08-05T05:00:00Z,2024-08-05T05:30:00Z,
10.92,11.466,2024-08-05T05:30:00Z,2024-08-05T06:00:00Z,
10.92,11.466,2024-08-05T06:00:00Z,2024-08-05T06:30:00Z,
12.52,13.146,2024-08-05T06:30:00Z,2024-08-05T07:00:00Z,
10.92,11.466,2024-08-05T07:00:00Z,2024-08-05T07:30:00Z,
12.54,13.167,2024-08-05T07:30:00Z,2024-08-05T08:00:00Z,
11.34,11.907,2024-08-05T08:00:00Z,2024-08-05T08:30:00Z,
10.92,11.466,2024-08-05T08:30:00Z,2024-08-05T09:00:00Z,
11.13,11.6865,2024-08-05T09:00:00Z,2024-08-05T09:30:00Z,
10.92,11.466,2024-08-05T09:30:00Z,2024-08-05T10:00:00Z,
10.65,11.1825,2024-08-05T10:00:00Z,2024-08-05T10:30:00Z,
9.66,10.143,2024-08-05T10:30:00Z,2024-08-05T11:00:00Z,
10.5,11.025,2024-08-05T11:00:00Z,2024-08-05T11:30:00Z,
9.46,9.933,2024-08-05T11:30:00Z,2024-08-05T12:00:00Z,
10.92,11.466,2024-08-05T12:00:00Z,2024-08-05T12:30:00Z,
10.5,11.025,2024-08-05T12:30:00Z,2024-08-05T13:00:00Z,
11.13,11.6865,2024-08-05T13:00:00Z,2024-08-05T13:30:00Z,
11.24,11.802,2024-08-05T13:30:00Z,2024-08-05T14:00:00Z,
11.76,12.348,2024-08-05T14:00:00Z,2024-08-05T14:30:00Z,
12.6,13.23,2024-08-05T14:30:00Z,2024-08-05T15:00:00Z,
26.02,27.321,2024-08-05T15:00:00Z,2024-08-05T15:30:00Z,
27.28,28.644,2024-08-05T15:30:00Z,2024-08-05T16:00:00Z,
29.69,31.1745,2024-08-05T16:00:00Z,2024-08-05T16:30:00Z,
29.38,30.849,2024-08-05T16:30:00Z,2024-08-05T17:00:00Z,
31.88,33.474,2024-08-05T17:00:00Z,2024-08-05T17:30:00Z,
31.69,33.2745,2024-08-05T17:30:00Z,2024-08-05T18:00:00Z,
20.16,21.168,2024-08-05T18:00:00Z,2024-08-05T18:30:00Z,
19.97,20.9685,2024-08-05T18:30:00Z,2024-08-05T19:00:00Z,
19.35,20.3175,2024-08-05T19:00:00Z,2024-08-05T19:30:00Z,
18.9,19.845,2024-08-05T19:30:00Z,2024-08-05T20:00:00Z,
21.0,22.05,2024-08-05T20:00:00Z,2024-08-05T20:30:00Z,
19.32,20.286,2024-08-05T20:30:00Z,2024-08-05T21:00:00Z,
17.81,18.7005,2024-08-05T21:00:00Z,2024-08-05T21:30:00Z,
14.7,15.435,2024-08-05T21:30:00Z,2024-08-05T22:00:00Z,
15.75,16.5375,2024-08-05T22:00:00Z,2024-08-05T22:30:00Z,
15.44,16.212,2024-08-05T22:30:00Z,2024-08-05T23:00:00Z,
12.6,13.23,2024-08-05T23:00:00Z,2024-08-05T23:30:00Z,
12.18,12.789,2024-08-05T23:30:00Z,2024-08-06T00:00:00Z,
11.66,12.243,2024-08-06T00:00:00Z,2024-08-06T00:30:00Z,
11.76,12.348,2024-08-06T00:30:00Z,2024-08-06T01:00:00Z,
11.81,12.4005,2024-08-06T01:00:00Z,2024-08-06T01:30:00Z,
11.66,12.243,2024-08-06T01:30:00Z,2024-08-06T02:00:00Z,
11.67,12.2535,2024-08-06T02:00:00Z,2024-08-06T02:30:00Z,
11.97,12.5685,2024-08-06T02:30:00Z,2024-08-06T03:00:00Z,
12.52,13.146,2024-08-06T03:00:00Z,2024-08-06T03:30:00Z,
11.72,12.306,2024-08-06T03:30:00Z,2024-08-06T04:00:00Z,
13.65,14.3325,2024-08-06T04:00:00Z,2024-08-06T04:30:00Z,
14.28,14.994,2024-08-06T04:30:00Z,2024-08-06T05:00:00Z,
15.12,15.876,2024-08-06T05:00:00Z,2024-08-06T05:30:00Z,
16.63,17.4615,2024-08-06T05:30:00Z,2024-08-06T06:00:00Z,
15.54,16.317,2024-08-06T06:00:00Z,2024-08-06T06:30:00Z,
18.9,19.845,2024-08-06T06:30:00Z,2024-08-06T07:00:00Z,
18.9,19.845,2024-08-06T07:00:00Z,2024-08-06T07:30:00Z,
18.9,19.845,2024-08-06T07:30:00Z,2024-08-06T08:00:00Z,
18.9,19.845,2024-08-06T08:00:00Z,2024-08-06T08:30:00Z,
17.49,18.3645,2024-08-06T08:30:00Z,2024-08-06T09:00:00Z,
16.97,17.8185,2024-08-06T09:00:00Z,2024-08-06T09:30:00Z,
